listing_name,listing_url,listing_price,listing_shipping_price,listing_authenticity,listing_Seller,listing_Seller_url,listing_Seller_rating,listing_color,listing_brand,listing_model,listing_size
nike dunk low ps hyper cobalt shoes size 2y athletic skate blue black cw1588-001,,$110,9.99,Authenticity Guarantee,e3sneakers_and_more,https://www.ebay.com/usr/e3sneakers_and_more?_trksid=p2047675.l2559,100% Positive feedback,Blue,Nike,Dunk,
nike dunk low red champion size 7y,,$135,13.55,Authenticity Guarantee,paololu93,https://www.ebay.com/usr/paololu93?_trksid=p2047675.l2559,100% Positive feedback,Red,Nike,Dunk,Size 7
nike dunk low retro (12) midas gold sz 12 dd1391-701,,$270,0,Authenticity Guarantee,poofyo101jumpmansneakers,https://www.ebay.com/usr/poofyo101jumpmansneakers?_trksid=p2047675.l2559,99.6% Positive feedback,Red,Nike,Dunk,
nike dunk low retro “nets” - size 8.5,,$165,21.15,Authenticity Guarantee,isnu_94,https://www.ebay.com/usr/isnu_94?_trksid=p2047675.l2559,100% Positive feedback,Blue,Nike,Dunk,Size 8
nike dunk low retro 2021 white black men lifestyle shoes sneakers dd1391-100,,$329.99,0,"","","","",Black,Nike,Dunk,
nike dunk low retro 2021 white black panda oreo dd1391-10010 size 9 new,,$285,10.15,"","","","",Black,Nike,Dunk,Size 9
nike dunk low retro black hyper cobalt dd1391-001 size 12,,$250,0,Authenticity Guarantee,"","","",Black,Nike,Dunk,Size 12
nike dunk low retro championship ‘white university red’ cw1590-600 gs size 5.5y,,$159,11.18,Authenticity Guarantee,roch1562,https://www.ebay.com/usr/roch1562?_trksid=p2047675.l2559,100% Positive feedback,Red,Nike,Dunk,
nike dunk low retro championship red dd1391-600 size 10 in hand new ships asap,,$189.95,0,Authenticity Guarantee,"","","",Red,Nike,Dunk,Size 10
nike dunk low retro championship red shoes mens 14 dd1391-600 white new,,$239.99,0,Authenticity Guarantee,"","","",Red,Nike,Dunk,
nike dunk low retro championship red white dd1391-600,,$159.99,0,Authenticity Guarantee,atljerseys,https://www.ebay.com/usr/atljerseys?_trksid=p2047675.l2559,99.7% Positive feedback,Red,Nike,Dunk,
nike dunk low retro dd1391-103 white/grey/fog size 11 new with box,,$300,13.55,Authenticity Guarantee,ryesc78,https://www.ebay.com/usr/ryesc78?_trksid=p2047675.l2559,100% Positive feedback,White,Nike,Dunk,Size 11
nike dunk low retro georgetown navy grey dd1391-003 men's size 9.5,,$169.99,24.35,Authenticity Guarantee,"","","",Blue,Nike,Dunk,Size 9
nike dunk low retro hyper cobalt gs size 6y women’s 7.5 cw1590-001 ships today!,,$149.95,0,Authenticity Guarantee,closetcollector02,https://www.ebay.com/usr/closetcollector02?_trksid=p2047675.l2559,100% Positive feedback,Blue,Nike,Dunk,Size 6
nike dunk low retro medium grey varsity red unlv cw1590-002 gs size 4y / 5.5w,,$189,0,Authenticity Guarantee,yonarot0,https://www.ebay.com/usr/yonarot0?_trksid=p2047675.l2559,98.3% Positive feedback,Red,Nike,Dunk,
nike dunk low retro michigan 2021 blue yellow white men unisex shoes dd1391-700,,$239.99,0,"","","","",Blue,Nike,Dunk,
nike dunk low retro shoes university red white dd1391-600 men's size 11 new,,$199.99,9.3,Authenticity Guarantee,"","","",Red,Nike,Dunk,Size 11
nike dunk low retro shoes university red white dd1391-600 men's size 12 new,,$199.99,12,Authenticity Guarantee,"","","",Red,Nike,Dunk,Size 12
nike dunk low retro university red dd1391-600 size 9,,$160,12,Authenticity Guarantee,"","","",Red,Nike,Dunk,Size 9
nike dunk low retro white black (gs) size 5y cw1590-100 free and fast shipping,,$259.99,0,Authenticity Guarantee,"","","",White,Nike,Dunk,
nike dunk low se (gs) free 99 white - size 4.5y - cz2496100 ready to ship!,,$125,12.7,Authenticity Guarantee,"",https://www.ebay.com/usr/prcl-2231?_trksid=p2047675.l2559,100% Positive feedback,White,Nike,Dunk,
nike dunk low se ‘crazy camo’ black/oil green-white men’s size 9 dh0957-001,,$150,0,Authenticity Guarantee,"","","",Black,Nike,Dunk,Size 9
nike dunk low se free 99 white (gs) cz2496-100 size 6y,,$165,8.8,Authenticity Guarantee,"",https://www.ebay.com/usr/officialshoeplugnyc?_trksid=p2047675.l2559,"",White,Nike,Dunk,Size 6
nike dunk low se free 99 white gs 4.5 y / wmns 6 new cz2496-100 100% authentic,,$145,21.15,Authenticity Guarantee,"",https://www.ebay.com/usr/cndavid_2288?_trksid=p2047675.l2559,100% Positive feedback,White,Nike,Dunk,
nike dunk low se free 99 white gs size 4y cz2496-100,,$139,15.95,Authenticity Guarantee,"",https://www.ebay.com/usr/bingbing_sakura?_trksid=p2047675.l2559,90.9% Positive feedback,White,Nike,Dunk,
nike dunk low se sail multi camo [us 9] dh0957-100 new fedex,,$189.99,0,"","","","",White,Nike,Dunk,
nike dunk low size white black panda ps |size 11k| cw1588-100 *order confirmed*,,$84.99,9.1,"","","","",White,Nike,Dunk,Size 11
nike dunk low social status free lunch strawberry milk dm3349-600 size 12.5c ps,,$265,0,Authenticity Guarantee,marv_326,https://www.ebay.com/usr/marv_326?_trksid=p2047675.l2559,100% Positive feedback,Red,Nike,Dunk,Size 12
nike dunk low social status free lunch strawberry milk size 1.5y ps dm3349-600,,$115,15,Authenticity Guarantee,deorm-67,https://www.ebay.com/usr/deorm-67?_trksid=p2047675.l2559,100% Positive feedback,Red,Nike,Dunk,
nike dunk low social status free lunch strawberry milk size 1y ps !in hand!,,$129.99,21.15,Authenticity Guarantee,kuma_and_peach,https://www.ebay.com/usr/kuma_and_peach?_trksid=p2047675.l2559,99.2% Positive feedback,Red,Nike,Dunk,
nike dunk low social status free lunch strawberry milk size 1y ps *confirmed*,,$160,0,Authenticity Guarantee,addison199797,https://www.ebay.com/usr/addison199797?_trksid=p2047675.l2559,100% Positive feedback,Red,Nike,Dunk,
nike dunk low social status free lunch strawberry milk size 1y ps *in hand*,,$149.99,8.8,Authenticity Guarantee,p.m_kickz,https://www.ebay.com/usr/p.m_kickz?_trksid=p2047675.l2559,93.8% Positive feedback,Red,Nike,Dunk,
nike dunk low social status free lunch strawberry milk size 2.5y (ps) dm3349-600,,$125,11.35,Authenticity Guarantee,ahhhorsepoo,https://www.ebay.com/usr/ahhhorsepoo?_trksid=p2047675.l2559,100% Positive feedback,Red,Nike,Dunk,
nike dunk low sp undefeated 5 on it dunk vs. af1 black men's size 11 do9329-001,,$190,0,Authenticity Guarantee,"","","",Black,Nike,Dunk,Size 11
nike dunk low sp x undefeated dunk black mens size 9,,$165,15,Authenticity Guarantee,"","","",Black,Nike,Dunk,Size 9
nike dunk low st johns university red/white size 10,,$525,0,Authenticity Guarantee,portcitykickz,https://www.ebay.com/usr/portcitykickz?_trksid=p2047675.l2559,"",Red,Nike,Dunk,Size 10
nike dunk low unc university blue grade school size 6y *cw1590-103* brand new ds,,$300,0,Authenticity Guarantee,"","","",Blue,Nike,Dunk,Size 6
nike dunk low undefeated 5 on it dunk vs af1 9.5 shoes sneaker new,,$170,21.15,Authenticity Guarantee,"","","",Blue,Nike,Dunk,
nike dunk low undefeated 5 on it dunk vs af1 size10 *in hand ships day of order*,,$160,9.3,Authenticity Guarantee,"","","",Blue,Nike,Dunk,
nike dunk low undefeated 5 on it dunk vs. af1 - dh6508-400 - size 12m - in hand,,$224.99,0,Authenticity Guarantee,"","","",Blue,Nike,Dunk,Size 12
nike dunk low undefeated 5 on it dunk vs. af1 (size 8) *fast ship/new*,,$177.63,19.33,"",pherociouskicks,https://www.ebay.com/usr/pherociouskicks?_trksid=p2047675.l2559,100% Positive feedback,Blue,Nike,Dunk,Size 8
nike dunk low undefeated 5 on it dunk vs. af1 dh6508-400 signal blue size 11,,$180,14.25,Authenticity Guarantee,"","","",Blue,Nike,Dunk,Size 11
nike dunk low undefeated 5 on it dunk vs. af1 mens size 10 dh6508-400 brand new,,$169,11.37,Authenticity Guarantee,"","","",Blue,Nike,Dunk,Size 10
nike dunk low undefeated 5 on it dunk vs. af1 size 10 dh6508-400 in hand,,$210,21.15,Authenticity Guarantee,"","","",Blue,Nike,Dunk,Size 10
nike dunk low undefeated 5 on it dunk vs. af1 size 7.5 mens in hand,,$174.99,13.55,Authenticity Guarantee,"","","",Blue,Nike,Dunk,Size 7
nike dunk low undefeated 5 on it dunk vs. af1 size 9,,$170,12,Authenticity Guarantee,hypestew,https://www.ebay.com/usr/hypestew?_trksid=p2047675.l2559,98.9% Positive feedback,Blue,Nike,Dunk,Size 9
nike dunk low undefeated 5 on it dunk vs. af1 size 9.5 mens in hand,,$174.99,13.55,Authenticity Guarantee,"","","",Blue,Nike,Dunk,Size 9
nike dunk low undefeated 5 on it size 10.5,,$189,0,Authenticity Guarantee,icedx42,https://www.ebay.com/usr/icedx42?_trksid=p2047675.l2559,100% Positive feedback,Blue,Nike,Dunk,Size 10
nike dunk low undefeated 5 on it size 5 dh6508-400 nib rare sold out,,$230,0,Authenticity Guarantee,"","","",Blue,Nike,Dunk,
"nike dunk low undefeated undftd ""5 on it"" - us men's 10.5 blue purple dh6508-400",,$199.99,11,Authenticity Guarantee,"","","",Blue,Nike,Dunk,
nike dunk low university blue dd1391-102 unc new ds mens 9.5 in hand fast ship,,$320,14.25,Authenticity Guarantee,"","","",Blue,Nike,Dunk,
nike dunk low university blue size 8,,$290,11.35,Authenticity Guarantee,"","","",Blue,Nike,Dunk,Size 8
nike dunk low university red,,$170,13.55,Authenticity Guarantee,"","","",Red,Nike,Dunk,
nike dunk low university red 2021 size 9.5,,$175,16,"",wallburn11,https://www.ebay.com/usr/wallburn11?_trksid=p2047675.l2559,85.7% Positive feedback,Red,Nike,Dunk,Size 9
nike dunk low white black size 5y gs brand new,,$240,9.3,Authenticity Guarantee,"","","",White,Nike,Dunk,
nike dunk low white university red brand new! sz 10.5,,$179.97,10.15,Authenticity Guarantee,"","","",White,Nike,Dunk,
nike dunk low white university red dd1391-600 men's - size 13,,$200,10,Authenticity Guarantee,"","","",Red,Nike,Dunk,Size 13
nike dunk low white university red gs size 4y *free ship*,,$139.99,0,Authenticity Guarantee,joanneex5,https://www.ebay.com/usr/joanneex5?_trksid=p2047675.l2559,100% Positive feedback,Red,Nike,Dunk,
nike dunk low white university red size 9 *freeshipping*,,$165,0,Authenticity Guarantee,"","","",Red,Nike,Dunk,Size 9
nike dunk low women’s black/white size 7.5 women’s / 6 men’s (deadstock),,$250,10.95,Authenticity Guarantee,"",https://www.ebay.com/usr/xbradathan?_trksid=p2047675.l2559,100% Positive feedback,White,Nike,Dunk,Size 7
nike dunk low•championship red•size 10.5•new with box,,$175,10.15,Authenticity Guarantee,rainey04,https://www.ebay.com/usr/rainey04?_trksid=p2047675.l2559,100% Positive feedback,Red,Nike,Dunk,Size 10
nike dunk mid social status ‘strawberry milk’ size 7m/ 8.5w in hand fast ship!!,,$192,8.8,Authenticity Guarantee,joeykickznyc,https://www.ebay.com/usr/joeykickznyc?_trksid=p2047675.l2559,100% Positive feedback,Red,Nike,Dunk,Size 7
"nike dunk mid social status free lunch “strawberry milk"" size 9 confirmed",,$275,11.35,Authenticity Guarantee,nistedt-0,https://www.ebay.com/usr/nistedt-0?_trksid=p2047675.l2559,80% Positive feedback,Red,Nike,Dunk,Size 9
nike dunk mid social status free lunch strawberry milk dj1173-600 sz11.5 in hand,,$239,0,Authenticity Guarantee,"","","",Red,Nike,Dunk,
nike dunk mid social status free lunch strawberry milk mens size 11 (dj1173-600),,$234.99,0,Authenticity Guarantee,"","","",Red,Nike,Dunk,Size 11
nike dunk mid social status free lunch strawberry milk -size 10- confirmed order,,$230,0,"",tskicks23,https://www.ebay.com/usr/tskicks23?_trksid=p2047675.l2559,97.2% Positive feedback,Red,Nike,Dunk,Size 10
nike dunk mid social status free lunch strawberry milk size 10 dj1163-600,,$265,0,Authenticity Guarantee,branc.hakee,https://www.ebay.com/usr/branc.hakee?_trksid=p2047675.l2559,96% Positive feedback,Red,Nike,Dunk,Size 10
nike dunk mid social status free lunch strawberry milk size 10m *in hand*,,$219,0,Authenticity Guarantee,"","","",Red,Nike,Dunk,Size 10
"nike dunk mid social status free lunch strawberry milk size 11 ""in hand""",,$240,0,Authenticity Guarantee,"","","",Red,Nike,Dunk,Size 11
nike dunk mid social status free lunch strawberry milk size 11.5 confirmed ord*,,$245,0,"",densandu-0,https://www.ebay.com/usr/densandu-0?_trksid=p2047675.l2559,100% Positive feedback,Red,Nike,Dunk,Size 11
nike dunk mid social status free lunch strawberry milk size 11.5 confirmed order,,$238.99,0,Authenticity Guarantee,durdenstar,https://www.ebay.com/usr/durdenstar?_trksid=p2047675.l2559,100% Positive feedback,Red,Nike,Dunk,Size 11
nike dunk mid social status free lunch strawberry milk size 14,,$255,14.25,Authenticity Guarantee,jacksdharmabum,https://www.ebay.com/usr/jacksdharmabum?_trksid=p2047675.l2559,100% Positive feedback,Red,Nike,Dunk,Size 14
✅nike dunk mid social status free lunch strawberry milk size 4m 5.5w presale,,$265,0,Authenticity Guarantee,"","","",Red,Nike,Dunk,
nike dunk mid social status free lunch strawberry milk size 6.5 | in hand,,$229.99,0,Authenticity Guarantee,"","","",Red,Nike,Dunk,Size 6
nike dunk mid social status free lunch strawberry milk size 7 *in hand*,,$194.99,14.99,Authenticity Guarantee,dom_sells29,https://www.ebay.com/usr/dom_sells29?_trksid=p2047675.l2559,100% Positive feedback,Red,Nike,Dunk,Size 7
nike dunk mid social status free lunch strawberry milk size 8 free shipping,,$230,0,Authenticity Guarantee,kjsole-49,https://www.ebay.com/usr/kjsole-49?_trksid=p2047675.l2559,100% Positive feedback,Red,Nike,Dunk,Size 8
nike dunk mid social status free lunch strawberry milk –size 8m–ds–free shipping,,$249.99,0,Authenticity Guarantee,"","","",White,Nike,Dunk,Size 8
nike dunk mid social status free lunch strawberry milk size 9 *confirmed order*,,$220,9.3,Authenticity Guarantee,"","","",Red,Nike,Dunk,Size 9
nike dunk mid social status free lunch strawberry milk size 9.5m *in hand*,,$249.99,0,Authenticity Guarantee,"","","",Red,Nike,Dunk,Size 9
nike dunk mid social status free lunch strawberry milk size m 9 new fast 🚛💨,,$220,0,Authenticity Guarantee,"","","",Red,Nike,Dunk,
nike dunk mid social status free lunch strawberry milk sz 9.5 *order confirmed*,,$279.99,0,"",addison199797,https://www.ebay.com/usr/addison199797?_trksid=p2047675.l2559,100% Positive feedback,Red,Nike,Dunk,
nike dunk mid social status strawberry milk dj1173-600 - size 11 brand new,,$225,0,Authenticity Guarantee,"","","",Red,Nike,Dunk,Size 11
nike dunk mid social status strawberry milk dj1173-600 size 7.5 order confirmed,,$239.99,0,Authenticity Guarantee,muhammabelmokhta0,https://www.ebay.com/usr/muhammabelmokhta0?_trksid=p2047675.l2559,87.5% Positive feedback,Red,Nike,Dunk,Size 7
nike dunk mid social status strawberry milk free lunch size 11 read to ship,,$215,13.55,Authenticity Guarantee,"","","",Red,Nike,Dunk,Size 11
nike dunk mid social status strawberry milk size 9.5 dj1173-600 - in hand!!,,$265,0,Authenticity Guarantee,"","","",Red,Nike,Dunk,Size 9
nike dunk mid x social status free lunch - strawberry milk - size 14,,$259.99,9.3,Authenticity Guarantee,portmanteau42,https://www.ebay.com/usr/portmanteau42?_trksid=p2047675.l2559,100% Positive feedback,Red,Nike,Dunk,Size 14
nike dunk mid x social status free lunch 'strawberry milk' - confirmed order,,$200,11.35,Authenticity Guarantee,dunk_d,https://www.ebay.com/usr/dunk_d?_trksid=p2047675.l2559,87.5% Positive feedback,Red,Nike,Dunk,
nike dunk mid x social status free lunch strawberry milk - size 11m *in hand*,,$219.99,10.99,Authenticity Guarantee,"","","",Red,Nike,Dunk,Size 11
nike dunk mid x social status free lunch strawberry milk (6m / 7.5w),,$240,10,Authenticity Guarantee,"","","",Red,Nike,Dunk,
nike dunk mid x social status free lunch strawberry milk *size 11*,,$240,15,Authenticity Guarantee,mireeds27,https://www.ebay.com/usr/mireeds27?_trksid=p2047675.l2559,100% Positive feedback,Red,Nike,Dunk,Size 11
nike dunk mid x social status free lunch 'strawberry milk' dj1173-600,,$345,11.35,Authenticity Guarantee,"","","",Red,Nike,Dunk,
nike dunk mid x social status free lunch 'strawberry milk' dj1173-600 size 3.5,,$249.99,0,Authenticity Guarantee,gramor-3mex9cm3,https://www.ebay.com/usr/gramor-3mex9cm3?_trksid=p2047675.l2559,100% Positive feedback,Red,Nike,Dunk,
nike dunk mid x social status free lunch strawberry milk dj1173600 size 9.5,,$260,12,Authenticity Guarantee,"","","",Red,Nike,Dunk,Size 9
nike dunk mid x social status free lunch 'strawberry milk' dj1173-600 sz 11,,$280,0,Authenticity Guarantee,abdudelane0,https://www.ebay.com/usr/abdudelane0?_trksid=p2047675.l2559,98.7% Positive feedback,Red,Nike,Dunk,
nike dunk mid x social status free lunch 'strawberry milk' dj1173-600 sz 7.5,,$274.95,11.35,Authenticity Guarantee,ralibes_le2cu122d,https://www.ebay.com/usr/ralibes_le2cu122d?_trksid=p2047675.l2559,100% Positive feedback,Red,Nike,Dunk,
nike dunk mid x social status free lunch 'strawberry milk' men's 10 dj1173-600,,$244.98,0,Authenticity Guarantee,"","","",Red,Nike,Dunk,
nike dunk mid x social status free lunch strawberry milk size 11.5- confirmed,,$240,14.95,Authenticity Guarantee,luwie1654,https://www.ebay.com/usr/luwie1654?_trksid=p2047675.l2559,100% Positive feedback,Red,Nike,Dunk,Size 11
nike dunk mid x social status free lunch 'strawberry milk' size 9 - new,,$239.99,11.54,Authenticity Guarantee,jandrretailco,https://www.ebay.com/usr/jandrretailco?_trksid=p2047675.l2559,100% Positive feedback,Red,Nike,Dunk,Size 9
nike dunk mid x social status free lunch strawberry milk size 9 mens,,$200,11,Authenticity Guarantee,"","","",Red,Nike,Dunk,Size 9
nike dunk mid x social status strawberry milk size 9.5 & 10,,$219.99,11.35,Authenticity Guarantee,mint_kondition,https://www.ebay.com/usr/mint_kondition?_trksid=p2047675.l2559,92.3% Positive feedback,Red,Nike,Dunk,Size 9
nike dunk social status free lunch mid strawberry milk sz8 - dj1173-600 in hand,,$250,11.35,Authenticity Guarantee,"","","",Red,Nike,Dunk,
nike dunk strawberry milk size 13,,$300,21.95,Authenticity Guarantee,dale1654,https://www.ebay.com/usr/dale1654?_trksid=p2047675.l2559,100% Positive feedback,Red,Nike,Dunk,Size 13
nike dunk x high notre midnight navy size 10 men’s cw3092-400,,$210,14.99,Authenticity Guarantee,"","","",Blue,Nike,Dunk,Size 10
nike dunk x off white lot 5 of 50 size 8,,$455,20,"",otripalsy1,https://www.ebay.com/usr/otripalsy1?_trksid=p2047675.l2559,100% Positive feedback,White,Nike,Dunk,Size 8
nike dunk x social status free lunch 'strawberry milk' confirmed size 9,,$239.99,14.98,Authenticity Guarantee,jorloi-79,https://www.ebay.com/usr/jorloi-79?_trksid=p2047675.l2559,100% Positive feedback,Red,Nike,Dunk,Size 9
"nike ebernon low men's us size 9.5-10 (ck0034 100) white/black/grey ""box no lid""",,$77.89,10.15,"","","","",White,Nike,,Size 9
nike epic react flyknit 2 black white sapphire mens running shoes bq8928-003,,$100,0,Authenticity Guarantee,"","","",Blue,Nike,React,
nike epic react flyknit 2 oreo white/black bq8928-101 men's casual running shoes,,$110,9.5,Authenticity Guarantee,"","","",Red,Nike,React,
nike epic react flyknit 2 running shoes 'oreo' black white bq8928-101 men's new,,$99.99,0,"","","","",White,Nike,React,
